Name  RA   Dec  t0[HJD]  tE[days]    u0    Ibase    Ibase_err
KMT-2021-BLG-1732 17:56:59.88 -28:25:55.49 249417.66700 20.82 0.283 18.93 None
KMT-2021-BLG-1733 17:56:01.13 -29:46:31.30 249409.39113 3.08 0.996 16.32 None
KMT-2021-BLG-1734 18:00:36.58 -26:57:29.99 249426.29499 24.11 0.470 20.00 None
KMT-2021-BLG-1735 17:57:26.83 -27:44:45.38 249414.59794 60.04 0.056 19.55 None
KMT-2021-BLG-1736 18:00:39.24 -28:18:10.58 249405.48540 55.74 0.025 19.32 None
KMT-2021-BLG-1737 17:59:50.61 -29:55:49.51 249412.58160 42.46 0.172 19.85 None
KMT-2021-BLG-1738 18:07:45.40 -30:16:23.09 249409.20922 69.32 0.115 19.83 None
KMT-2021-BLG-1739 18:00:00.68 -31:05:11.29 249412.36504 27.55 0.290 19.67 None
KMT-2021-BLG-1740 17:35:31.63 -29:53:17.48 249410.44101 23.05 0.375 20.00 None
KMT-2021-BLG-1741 17:45:22.10 -25:57:36.11 249436.93539 46.54 0.221 20.00 None
KMT-2021-BLG-1742 17:45:15.75 -24:06:14.40 249407.25196 15.60 0.200 17.98 None
KMT-2021-BLG-1743 17:51:53.46 -34:04:07.90 249417.46684 25.34 0.129 19.20 None
KMT-2021-BLG-1744 18:09:12.88 -28:10:14.09 249408.72355 33.88 0.091 19.43 None
KMT-2021-BLG-1745 18:00:21.78 -33:01:58.58 249442.41539 29.86 0.111 18.13 None
KMT-2021-BLG-1746 17:41:42.14 -34:26:57.59 249416.23727 30.56 0.171 20.00 None
KMT-2021-BLG-1747 17:44:50.02 -34:59:38.40 249433.91830 125.84 0.009 18.84 None
KMT-2021-BLG-1748 17:53:12.70 -30:33:29.45 249407.51713 1.02 0.403 20.00 None
KMT-2021-BLG-1749 17:49:35.07 -31:09:29.02 249419.75177 13.53 1.000 18.31 None
KMT-2021-BLG-1750 17:52:52.75 -31:39:53.60 249420.43120 37.25 0.284 19.48 None
KMT-2021-BLG-1751 17:57:25.54 -29:32:28.61 249407.00298 27.45 0.072 19.58 None
KMT-2021-BLG-1752 17:53:27.82 -29:09:50.90 249411.85003 156.92 0.008 20.00 None
KMT-2021-BLG-1753 18:00:48.10 -29:33:12.49 249413.23090 17.88 0.026 20.00 None
KMT-2021-BLG-1754 17:49:23.81 -32:54:40.61 249420.59230 45.54 0.739 20.00 None
KMT-2021-BLG-1755 17:44:00.44 -24:47:33.14 249411.16543 8.14 0.825 20.00 None
KMT-2021-BLG-1756 17:42:19.66 -25:11:50.21 249417.62834 27.26 0.017 20.00 None
KMT-2021-BLG-1757 17:57:58.30 -32:45:57.89 249408.84741 18.20 0.111 18.92 None
KMT-2021-BLG-1758 18:09:55.89 -27:37:23.92 249420.03862 29.00 0.478 17.37 None
KMT-2021-BLG-1759 18:01:03.51 -25:27:45.22 249441.93071 54.96 0.137 20.00 None
KMT-2021-BLG-1760 17:56:32.15 -32:00:17.39 249421.44243 5.58 0.811 18.50 None
KMT-2021-BLG-1761 17:32:11.69 -28:16:09.80 249412.17517 65.63 0.004 20.00 None
KMT-2021-BLG-1762 17:38:11.36 -29:05:58.27 249408.72591 13.95 0.009 20.00 None
KMT-2021-BLG-1763 17:38:10.48 -23:54:05.80 249416.89008 88.90 0.038 20.00 None
KMT-2021-BLG-1764 17:44:35.33 -26:53:01.21 249409.26422 45.29 0.025 20.00 None
KMT-2021-BLG-1765 17:42:20.14 -25:26:16.19 249415.50398 14.11 0.945 20.00 None
KMT-2021-BLG-1766 17:49:41.03 -35:47:36.31 249406.74167 9.24 1.000 18.71 None
KMT-2021-BLG-1767 17:56:28.37 -30:34:50.59 249422.50488 9.12 0.192 18.39 None
KMT-2021-BLG-1768 17:53:29.62 -29:59:19.50 249409.60786 3.15 0.842 16.74 None
KMT-2021-BLG-1769 17:59:01.96 -27:20:36.31 249423.46566 42.44 0.270 16.11 None
KMT-2021-BLG-1770 18:01:45.59 -27:25:07.21 249412.20935 89.42 0.002 19.06 None
KMT-2021-BLG-1771 18:03:47.09 -28:42:07.49 249413.96064 4.75 0.408 18.93 None
KMT-2021-BLG-1772 18:02:17.05 -29:07:37.70 249410.45096 13.91 0.032 19.05 None
KMT-2021-BLG-1773 17:32:51.00 -25:52:41.02 249416.71395 24.84 0.579 20.00 None
KMT-2021-BLG-1774 17:34:58.90 -25:02:13.27 249412.23442 11.83 0.899 20.00 None
KMT-2021-BLG-1775 17:48:42.99 -32:35:51.40 249415.67306 24.78 0.047 20.00 None
KMT-2021-BLG-1776 17:47:56.03 -33:42:52.99 249410.98055 7.89 0.035 15.54 None
KMT-2021-BLG-1777 17:41:12.75 -33:21:02.05 249411.79215 88.55 0.033 19.68 None
KMT-2021-BLG-1778 17:44:58.93 -26:24:52.06 249422.59319 29.20 0.009 20.00 None
KMT-2021-BLG-1779 17:44:30.55 -24:34:22.91 249410.65130 24.85 0.006 20.00 None
KMT-2021-BLG-1780 17:44:11.53 -23:50:34.40 249426.34342 37.91 0.304 16.00 None
KMT-2021-BLG-1781 17:47:20.97 -23:50:25.37 249418.77854 76.07 0.011 20.00 None
KMT-2021-BLG-1782 17:46:13.92 -23:48:51.91 249439.27376 99.09 0.499 19.70 None
KMT-2021-BLG-1783 17:54:36.57 -32:44:09.38 249419.07791 9.87 0.217 19.17 None
KMT-2021-BLG-1784 18:09:04.87 -25:39:04.61 249442.76216 19.95 0.237 18.30 None
KMT-2021-BLG-1785 18:10:56.68 -27:40:56.50 249435.77191 44.68 0.390 17.35 None
KMT-2021-BLG-1786 18:04:13.27 -26:18:50.04 249411.42221 29.27 0.061 20.00 None
KMT-2021-BLG-1787 18:17:13.47 -22:51:45.22 249410.83732 2.35 0.323 19.08 None
KMT-2021-BLG-1788 17:46:03.60 -34:55:54.41 249495.39018 41.11 0.547 16.32 None
KMT-2021-BLG-1789 17:54:28.26 -31:28:58.19 249425.78849 45.01 0.301 19.32 None
KMT-2021-BLG-1790 17:52:28.85 -28:49:13.12 249411.67880 50.03 0.021 19.96 None
KMT-2021-BLG-1791 17:58:48.86 -29:00:01.80 249417.55169 8.54 0.525 18.61 None
KMT-2021-BLG-1792 17:51:51.63 -29:53:51.40 249410.22782 5.02 0.146 19.64 None
KMT-2021-BLG-1793 17:49:38.45 -29:47:46.61 249420.32007 12.23 0.303 18.30 None
KMT-2021-BLG-1794 17:57:59.30 -27:53:45.24 249412.79470 199.76 0.008 19.28 None
KMT-2021-BLG-1795 17:53:19.72 -30:29:35.70 249444.80584 26.40 1.000 17.27 None
KMT-2021-BLG-1796 17:52:53.44 -31:34:13.58 249422.40328 11.86 0.291 19.05 None
KMT-2021-BLG-1797 17:58:22.85 -28:52:58.91 249428.76685 29.07 0.192 18.99 None
KMT-2021-BLG-1798 17:57:35.12 -29:29:02.62 249420.67049 19.90 1.000 18.62 None
KMT-2021-BLG-1799 17:52:10.96 -29:06:22.61 249416.02015 5.28 0.188 17.62 None
KMT-2021-BLG-1800 17:50:21.60 -29:42:11.48 249412.68175 4.49 0.067 20.00 None
KMT-2021-BLG-1801 18:06:30.14 -28:51:47.02 249411.41781 5.57 0.027 18.12 None
KMT-2021-BLG-1802 17:59:29.07 -28:35:48.41 249413.64288 83.92 0.014 18.02 None
KMT-2021-BLG-1803 18:02:55.23 -29:04:45.30 249415.00319 199.92 0.010 18.93 None
KMT-2021-BLG-1804 18:01:02.26 -29:22:13.12 249414.06658 9.36 0.181 17.96 None
KMT-2021-BLG-1805 18:05:54.84 -29:10:39.50 249414.81194 6.00 0.050 19.91 None
KMT-2021-BLG-1806 18:05:03.67 -31:03:49.90 249417.55067 48.92 0.606 20.00 None
KMT-2021-BLG-1807 18:02:47.07 -30:09:47.41 249446.73089 30.18 0.783 15.84 None
KMT-2021-BLG-1808 17:29:25.63 -29:29:50.10 249412.57431 25.24 0.064 20.00 None
KMT-2021-BLG-1809 17:30:41.70 -30:21:32.76 249414.40041 41.71 0.014 20.00 None
KMT-2021-BLG-1810 17:30:13.81 -28:49:06.82 249432.61943 47.49 0.113 20.00 None
KMT-2021-BLG-1811 17:36:03.39 -27:56:59.60 249431.69399 31.46 0.244 20.00 None
KMT-2021-BLG-1812 17:35:29.77 -28:25:03.65 249412.32899 79.13 0.021 20.00 None
KMT-2021-BLG-1813 17:41:19.47 -28:01:46.42 249414.08473 131.98 0.033 20.00 None
KMT-2021-BLG-1814 17:40:34.87 -28:16:11.39 249455.26150 74.56 0.169 20.00 None
KMT-2021-BLG-1815 17:40:07.01 -29:01:28.31 249414.56012 22.74 0.034 20.00 None
KMT-2021-BLG-1816 17:37:46.18 -29:05:22.20 249411.72556 3.81 0.086 17.09 None
KMT-2021-BLG-1817 17:37:28.08 -28:57:31.86 249416.41790 59.21 0.085 20.00 None
KMT-2021-BLG-1818 17:34:47.30 -29:39:43.34 249421.81344 50.35 0.484 20.00 None
KMT-2021-BLG-1819 17:41:15.03 -26:02:21.62 249416.13119 6.30 0.107 20.00 None
KMT-2021-BLG-1820 17:38:30.12 -26:36:21.46 249415.03808 6.25 0.027 20.00 None
KMT-2021-BLG-1821 17:39:14.43 -27:30:12.31 249426.37557 58.49 0.256 19.30 None
KMT-2021-BLG-1822 17:38:50.88 -23:45:28.44 249415.08896 58.46 0.076 20.00 None
KMT-2021-BLG-1823 17:48:16.25 -32:41:43.73 249426.38585 26.59 0.630 19.59 None
KMT-2021-BLG-1824 17:40:11.52 -34:10:00.37 249414.59262 20.15 0.007 19.93 None
KMT-2021-BLG-1825 17:45:34.40 -26:04:01.24 249413.27799 9.08 0.036 19.48 None
KMT-2021-BLG-1826 17:41:42.15 -24:17:32.21 249415.57536 20.67 0.153 19.94 None
KMT-2021-BLG-1827 17:47:03.74 -22:41:01.28 249418.58993 19.52 0.203 19.82 None
KMT-2021-BLG-1828 18:16:48.52 -24:48:15.41 249425.92527 10.38 0.003 19.72 None
KMT-2021-BLG-1829 18:06:43.76 -28:53:01.28 249441.73933 40.55 0.714 19.05 None
KMT-2021-BLG-1830 18:14:43.44 -29:55:39.43 249420.88483 6.08 0.079 16.65 None
KMT-2021-BLG-1831 18:07:10.82 -25:58:33.20 249420.22539 49.47 0.241 20.00 None
KMT-2021-BLG-1832 18:14:53.27 -24:32:01.39 249416.77012 10.06 0.060 20.00 None
KMT-2021-BLG-1833 17:49:33.07 -34:52:39.50 249414.94165 5.83 0.766 19.21 None
KMT-2021-BLG-1834 17:49:45.64 -30:57:20.70 249412.07014 199.84 0.003 20.00 None
KMT-2021-BLG-1835 17:57:50.97 -29:22:22.19 249434.79301 66.30 0.689 19.79 None
KMT-2021-BLG-1836 17:53:07.75 -29:32:35.30 249412.33779 66.16 0.002 20.00 None
KMT-2021-BLG-1837 18:00:41.17 -28:16:08.90 249426.05056 181.14 0.003 20.00 None
KMT-2021-BLG-1838 17:59:27.53 -28:35:37.72 249434.84679 69.43 0.512 18.39 None
KMT-2021-BLG-1839 18:02:43.92 -29:33:33.08 249424.73915 21.65 0.199 18.25 None
KMT-2021-BLG-1840 17:32:01.23 -29:39:20.74 249413.80742 8.18 0.288 20.00 None
KMT-2021-BLG-1841 17:29:19.44 -29:29:30.70 249416.81059 18.79 0.011 19.88 None
KMT-2021-BLG-1842 17:39:27.69 -27:50:53.20 249416.79420 4.49 0.469 19.34 None
KMT-2021-BLG-1843 17:50:02.41 -32:11:48.34 249416.32793 49.75 0.087 20.00 None
KMT-2021-BLG-1844 18:09:19.76 -26:08:11.18 249418.20754 24.86 0.016 19.14 None
KMT-2021-BLG-1845 18:02:19.71 -31:58:52.79 249464.82234 109.90 0.062 20.00 None
KMT-2021-BLG-1846 17:59:26.73 -31:44:45.60 249416.20585 14.63 0.888 20.00 None
KMT-2021-BLG-1847 17:45:43.34 -35:09:31.72 249454.02534 20.80 0.426 16.12 None
KMT-2021-BLG-1848 17:53:00.36 -30:26:54.60 249417.69130 12.11 0.045 20.00 None
KMT-2021-BLG-1849 17:55:49.07 -32:13:11.32 249422.26609 34.69 0.493 19.12 None
KMT-2021-BLG-1850 17:53:46.46 -29:15:28.40 249426.03540 0.50 0.108 18.54 None
KMT-2021-BLG-1851 17:51:16.85 -30:21:00.68 249415.26320 52.30 0.105 20.00 None
KMT-2021-BLG-1852 18:04:29.95 -29:48:31.00 249416.81256 42.57 0.279 18.92 None
KMT-2021-BLG-1853 18:07:02.16 -30:42:33.01 249418.24331 4.49 0.059 19.27 None
KMT-2021-BLG-1854 17:59:39.95 -30:59:19.79 249419.62668 8.70 0.054 19.75 None
KMT-2021-BLG-1855 17:59:40.85 -30:21:42.30 249422.77708 14.34 0.333 19.33 None
KMT-2021-BLG-1856 17:30:45.36 -27:12:46.80 249438.38696 30.00 1.000 18.06 None
KMT-2021-BLG-1857 17:32:45.52 -29:16:35.83 249417.22873 28.79 0.029 20.00 None
KMT-2021-BLG-1858 17:42:49.63 -23:43:20.21 249497.04063 57.22 0.902 16.48 None
KMT-2021-BLG-1859 17:45:31.29 -25:21:57.38 249439.81395 79.10 0.021 20.00 None
KMT-2021-BLG-1860 17:43:02.45 -25:32:51.11 249416.00534 8.45 0.032 20.00 None
KMT-2021-BLG-1861 18:14:50.28 -27:16:27.91 249440.92006 153.40 0.002 19.13 None
KMT-2021-BLG-1862 17:44:15.08 -34:24:41.51 249423.64292 86.18 0.143 17.40 None
KMT-2021-BLG-1863 17:43:34.73 -35:41:54.60 249416.60644 25.54 0.087 20.00 None
KMT-2021-BLG-1864 17:51:54.33 -28:58:06.89 249417.93560 10.42 0.998 16.79 None
KMT-2021-BLG-1865 17:51:21.36 -28:32:15.83 249415.57109 30.25 0.136 18.64 None
KMT-2021-BLG-1866 17:53:16.83 -30:05:54.49 249419.95503 14.73 0.046 19.94 None
KMT-2021-BLG-1867 17:52:12.26 -29:07:55.70 249420.46951 23.77 0.251 20.00 None
KMT-2021-BLG-1868 17:45:09.07 -24:20:55.21 249423.63586 89.45 0.757 18.49 None
KMT-2021-BLG-1869 18:13:41.81 -26:07:38.71 249414.92460 16.10 0.078 19.93 None
KMT-2021-BLG-1870 18:03:38.41 -25:06:11.41 249412.85420 26.44 0.174 20.00 None
KMT-2021-BLG-1871 18:04:01.59 -26:09:12.49 249415.11254 74.67 0.018 20.00 None
KMT-2021-BLG-1872 17:53:50.41 -29:51:11.99 249423.56330 123.34 0.011 20.00 None
KMT-2021-BLG-1873 17:25:13.38 -29:31:04.91 249439.38209 34.27 0.793 17.52 None
KMT-2021-BLG-1874 17:56:37.44 -36:20:49.16 249426.74539 21.43 0.914 18.61 None
KMT-2021-BLG-1875 18:16:44.66 -25:13:11.50 249415.97296 53.24 0.666 16.65 None
KMT-2021-BLG-1876 18:06:02.08 -26:03:58.10 249437.01903 47.33 0.512 20.00 None
KMT-2021-BLG-1877 18:04:21.60 -27:50:53.30 249444.91160 48.10 0.090 18.81 None
KMT-2021-BLG-1878 17:59:10.31 -28:55:20.89 249426.15629 21.24 0.392 18.53 None
KMT-2021-BLG-1879 17:54:57.04 -30:11:54.28 249444.80718 42.08 0.899 17.01 None
KMT-2021-BLG-1880 17:54:58.33 -31:24:35.89 249424.79600 52.98 0.162 18.94 None
KMT-2021-BLG-1881 17:57:07.07 -29:17:00.71 249419.51759 10.63 0.165 19.91 None
KMT-2021-BLG-1882 17:53:23.55 -29:57:22.00 249424.93924 48.62 0.015 19.67 None
KMT-2021-BLG-1883 17:50:20.78 -29:16:50.02 249430.82423 20.87 0.464 19.62 None
KMT-2021-BLG-1884 17:58:54.39 -27:05:40.42 249426.84296 19.07 0.047 20.00 None
KMT-2021-BLG-1885 17:59:24.33 -28:46:52.21 249419.87171 5.18 0.018 18.58 None
KMT-2021-BLG-1886 18:07:07.51 -29:08:22.09 249426.57801 16.84 0.035 19.67 None
KMT-2021-BLG-1887 18:00:08.48 -30:13:51.10 249424.39584 66.13 0.165 19.76 None
KMT-2021-BLG-1888 17:25:41.78 -29:51:21.28 249425.67579 21.63 0.729 19.89 None
KMT-2021-BLG-1889 17:28:42.26 -26:46:42.31 249427.49450 33.67 0.294 20.00 None
KMT-2021-BLG-1890 17:31:28.96 -28:30:48.53 249417.51553 56.83 0.025 20.00 None
KMT-2021-BLG-1891 17:34:25.69 -28:19:21.14 249443.71468 31.52 0.411 19.13 None
KMT-2021-BLG-1892 17:33:18.83 -28:10:28.52 249423.93952 17.80 0.189 20.00 None
KMT-2021-BLG-1893 17:32:21.13 -29:22:03.29 249422.99492 89.24 0.023 20.00 None
KMT-2021-BLG-1894 17:33:38.94 -26:39:56.38 249440.57447 14.72 0.308 17.68 None
KMT-2021-BLG-1895 17:38:56.25 -26:27:19.30 249419.96919 9.89 0.133 20.00 None
KMT-2021-BLG-1896 17:36:05.25 -23:39:57.06 249468.87791 58.81 0.215 16.42 None
KMT-2021-BLG-1897 17:34:06.96 -25:06:48.89 249421.22316 69.58 0.031 20.00 None
KMT-2021-BLG-1898 17:42:46.05 -27:22:33.02 249421.53307 27.72 0.012 20.00 None
KMT-2021-BLG-1899 17:58:58.22 -34:27:24.59 249395.98798 58.59 0.010 19.82 None
KMT-2021-BLG-1900 18:14:00.99 -26:04:46.81 249422.34099 138.43 0.003 20.00 None
KMT-2021-BLG-1901 18:08:22.41 -27:22:43.00 249487.97477 83.85 0.265 18.49 None
KMT-2021-BLG-1902 18:06:42.30 -25:44:38.36 249450.45915 38.22 0.666 17.42 None
KMT-2021-BLG-1903 18:04:50.46 -25:25:24.06 249428.12257 21.55 0.093 20.00 None
KMT-2021-BLG-1904 18:00:50.21 -26:42:33.66 249409.04493 28.70 0.990 17.55 None
KMT-2021-BLG-1905 18:00:41.92 -29:04:41.70 249477.12532 39.92 0.064 17.00 None
KMT-2021-BLG-1906 17:50:36.63 -31:36:08.86 249457.72923 136.22 0.077 20.00 None
KMT-2021-BLG-1907 17:51:44.66 -29:53:18.49 249422.71376 4.55 0.488 20.00 None
KMT-2021-BLG-1908 18:02:57.12 -27:19:24.89 249431.16891 17.15 0.257 17.49 None
KMT-2021-BLG-1909 18:03:42.19 -29:19:19.49 249426.15580 17.38 0.100 17.01 None
KMT-2021-BLG-1910 18:02:39.43 -29:32:08.70 249422.19352 20.34 0.090 18.61 None
KMT-2021-BLG-1911 17:30:05.15 -29:11:59.82 249443.30798 14.91 0.648 17.27 None
KMT-2021-BLG-1912 17:39:12.45 -33:53:40.49 249425.78558 18.41 0.291 19.65 None
KMT-2021-BLG-1913 17:34:26.72 -28:31:39.25 249433.58858 33.20 0.172 20.00 None
KMT-2021-BLG-1914 17:34:21.12 -26:13:22.58 249438.99073 35.98 0.457 20.00 None
KMT-2021-BLG-1915 17:40:49.69 -25:47:12.98 249428.05608 13.91 0.915 17.17 None
KMT-2021-BLG-1916 17:45:21.48 -33:19:30.29 249439.46519 106.66 0.331 19.12 None
KMT-2021-BLG-1917 17:47:31.46 -23:23:01.72 249421.53817 15.91 0.502 17.07 None
KMT-2021-BLG-1918 17:45:50.92 -23:22:59.59 249429.38162 39.38 0.077 18.38 None
KMT-2021-BLG-1919 17:56:33.70 -33:28:20.60 249422.46739 14.32 0.496 17.71 None
KMT-2021-BLG-1920 17:53:56.37 -33:20:21.59 249420.74289 34.28 0.058 19.84 None
KMT-2021-BLG-1921 18:16:34.52 -25:26:07.01 249427.87735 15.98 0.382 19.24 None
KMT-2021-BLG-1922 17:59:32.35 -31:38:33.11 249437.33527 47.07 0.192 18.89 None
KMT-2021-BLG-1923 17:51:22.65 -30:13:55.70 249427.30556 102.97 0.074 16.34 None
KMT-2021-BLG-1924 17:56:57.71 -28:12:29.92 249427.01976 15.87 0.686 18.78 None
KMT-2021-BLG-1925 17:57:54.57 -28:44:03.41 249421.99096 199.96 0.004 17.55 None
KMT-2021-BLG-1926 17:30:54.88 -29:45:04.90 249420.61286 11.51 0.743 20.00 None
KMT-2021-BLG-1927 17:35:16.76 -26:59:19.28 249487.98354 198.23 0.628 16.16 None
KMT-2021-BLG-1928 17:39:51.34 -32:38:52.40 249444.52002 35.87 0.650 20.00 None
KMT-2021-BLG-1929 17:42:22.58 -26:34:51.82 249424.52855 5.75 0.992 17.47 None
KMT-2021-BLG-1930 17:46:14.82 -25:47:28.36 249428.10985 11.86 0.148 19.41 None
KMT-2021-BLG-1931 17:42:53.82 -27:42:15.77 249441.98047 23.28 0.479 20.00 None
KMT-2021-BLG-1932 17:42:57.27 -22:37:03.50 249420.61066 9.38 0.541 19.79 None
KMT-2021-BLG-1933 17:56:44.66 -32:44:48.41 249433.67615 7.97 0.992 17.09 None
KMT-2021-BLG-1934 17:46:29.80 -35:07:55.31 249425.86889 5.80 0.921 16.93 None
KMT-2021-BLG-1935 17:56:27.86 -28:40:52.00 249430.59886 7.76 0.403 18.11 None
KMT-2021-BLG-1936 17:58:11.40 -30:51:48.60 249431.72402 15.49 0.587 19.47 None
KMT-2021-BLG-1937 17:54:39.26 -30:11:39.77 249422.62709 99.14 0.002 19.13 None
KMT-2021-BLG-1938 17:55:34.91 -31:34:12.68 249462.23234 30.48 0.998 15.77 None
KMT-2021-BLG-1939 17:59:14.00 -28:28:07.21 249451.06738 15.19 0.999 14.80 None
KMT-2021-BLG-1940 18:05:28.36 -30:32:34.51 249433.24718 20.72 0.175 19.45 None
KMT-2021-BLG-1941 17:32:03.15 -29:43:01.27 249473.37357 72.29 0.907 15.69 None
KMT-2021-BLG-1942 17:30:59.97 -30:04:41.52 249420.49227 127.76 0.003 19.81 None
KMT-2021-BLG-1943 17:28:01.71 -30:04:10.99 249425.72632 13.91 0.166 20.00 None
KMT-2021-BLG-1944 17:26:16.99 -30:16:51.49 249418.29593 12.04 0.201 20.00 None
KMT-2021-BLG-1945 17:24:35.41 -30:08:47.87 249420.50085 190.33 0.007 20.00 None
KMT-2021-BLG-1946 17:36:28.73 -28:03:34.24 249439.37655 30.17 0.302 20.00 None
KMT-2021-BLG-1947 17:34:09.85 -26:55:49.73 249419.37356 43.30 0.035 20.00 None
KMT-2021-BLG-1948 17:33:38.16 -24:29:49.13 249426.28639 53.71 0.391 20.00 None
KMT-2021-BLG-1949 17:45:32.51 -33:35:12.30 249427.69600 13.53 0.064 20.00 None
KMT-2021-BLG-1950 17:45:04.34 -24:09:42.01 249428.09319 76.80 0.084 19.02 None
KMT-2021-BLG-1951 17:48:39.60 -23:53:28.57 249438.87695 28.55 0.061 19.89 None
KMT-2021-BLG-1952 17:47:32.42 -25:15:47.34 249449.29635 19.32 0.402 18.36 None
KMT-2021-BLG-1953 17:49:34.06 -34:23:59.21 249428.01409 70.00 0.088 19.87 None
KMT-2021-BLG-1954 17:50:41.52 -35:55:08.51 249423.74702 21.63 0.023 20.00 None
KMT-2021-BLG-1955 18:03:19.41 -26:22:06.49 249427.73653 28.25 0.196 20.00 None
KMT-2021-BLG-1956 17:51:24.20 -22:14:38.90 249425.38610 7.00 0.150 20.00 None
KMT-2021-BLG-1957 17:32:37.09 -29:35:30.80 249391.86316 67.48 0.533 16.22 None
KMT-2021-BLG-1958 17:41:31.62 -25:04:48.00 249423.69372 11.67 0.296 18.93 None
KMT-2021-BLG-1959 18:12:57.13 -27:22:54.08 249425.33985 82.67 0.555 17.93 None
KMT-2021-BLG-1960 18:02:48.77 -25:04:59.70 249427.37304 22.89 0.095 20.00 None
KMT-2021-BLG-1961 17:53:52.54 -30:39:05.40 249504.89901 64.52 0.170 17.41 None
KMT-2021-BLG-1962 17:50:49.86 -30:21:42.01 249426.77022 12.19 0.491 20.00 None
KMT-2021-BLG-1963 17:51:31.14 -31:00:49.00 249431.18721 107.92 0.054 19.54 None
KMT-2021-BLG-1964 17:51:29.31 -30:43:06.20 249425.53687 45.51 0.036 19.37 None
KMT-2021-BLG-1965 17:58:47.28 -30:44:10.79 249453.42853 53.60 0.100 19.17 None
KMT-2021-BLG-1966 17:53:32.59 -32:01:56.10 249426.20467 198.67 0.002 19.47 None
KMT-2021-BLG-1967 17:54:14.10 -28:56:03.91 249426.10923 199.18 0.009 18.92 None
KMT-2021-BLG-1968 17:52:25.77 -28:09:05.87 249429.87893 16.65 0.011 20.00 None
KMT-2021-BLG-1969 17:57:43.28 -28:45:05.62 249428.24046 14.09 0.228 18.76 None
KMT-2021-BLG-1970 17:58:10.72 -29:04:51.38 249434.29737 4.54 0.257 14.13 None
KMT-2021-BLG-1971 17:56:24.05 -29:27:03.71 249431.65605 51.79 0.045 19.75 None
KMT-2021-BLG-1972 17:56:12.11 -29:34:30.61 249426.99757 6.87 0.175 19.56 None
KMT-2021-BLG-1973 17:56:03.47 -29:16:50.02 249425.97755 24.66 0.003 18.87 None
KMT-2021-BLG-1974 17:53:47.33 -29:59:13.99 249430.65204 199.05 0.011 19.22 None
KMT-2021-BLG-1975 18:00:35.92 -27:28:00.30 249436.23993 28.00 0.087 18.37 None
KMT-2021-BLG-1976 18:00:04.51 -27:30:31.90 249439.52450 22.03 0.521 19.25 None
KMT-2021-BLG-1977 18:06:25.05 -28:13:28.20 249427.45939 18.97 0.019 15.60 None
KMT-2021-BLG-1978 18:00:56.15 -28:37:18.98 249448.76846 25.07 0.442 18.72 None
KMT-2021-BLG-1979 17:39:32.14 -33:32:55.57 249427.90700 14.69 0.202 20.00 None
KMT-2021-BLG-1980 17:36:28.56 -29:22:13.33 249435.42130 13.64 0.225 20.00 None
KMT-2021-BLG-1981 17:35:53.87 -29:25:30.58 249431.39799 54.81 0.066 20.00 None
KMT-2021-BLG-1982 17:33:16.37 -25:10:15.10 249429.28528 23.07 0.025 20.00 None
KMT-2021-BLG-1983 17:47:14.38 -33:22:05.70 249426.36352 4.99 0.198 19.14 None
KMT-2021-BLG-1984 17:42:25.02 -23:49:29.71 249433.34370 76.76 0.143 20.00 None
KMT-2021-BLG-1985 17:45:30.24 -25:25:22.26 249429.32726 52.98 0.371 20.00 None
KMT-2021-BLG-1986 17:42:26.87 -24:56:37.00 249427.89944 12.19 0.491 19.66 None
KMT-2021-BLG-1987 17:57:39.44 -35:33:39.89 249442.04899 32.21 0.311 18.58 None
KMT-2021-BLG-1988 17:53:54.12 -32:31:36.70 249432.06837 50.07 0.019 19.70 None
KMT-2021-BLG-1989 18:15:36.42 -25:28:17.00 249428.06828 18.82 0.439 19.98 None
KMT-2021-BLG-1990 18:09:27.60 -27:46:40.91 249424.85775 69.85 0.145 20.00 None
KMT-2021-BLG-1991 18:15:41.67 -28:35:35.70 249437.34562 33.66 0.203 19.83 None
KMT-2021-BLG-1992 18:07:05.44 -25:58:59.70 249473.84312 40.61 0.108 20.00 None
KMT-2021-BLG-1993 18:05:43.71 -26:12:20.09 249431.37116 38.48 0.030 20.00 None
KMT-2021-BLG-1994 17:56:03.53 -21:42:10.33 249439.62857 48.26 0.099 15.94 None
KMT-2021-BLG-1995 17:55:03.73 -29:25:39.22 249445.66194 27.08 0.122 18.70 None
KMT-2021-BLG-1996 17:59:59.27 -28:37:39.22 249428.87032 30.74 0.105 19.53 None
KMT-2021-BLG-1997 18:06:41.50 -29:36:14.51 249427.62352 20.59 0.082 19.00 None
KMT-2021-BLG-1998 17:32:07.14 -29:39:51.73 249448.11273 55.81 0.340 18.44 None
KMT-2021-BLG-1999 17:39:37.92 -24:19:15.46 249420.26326 33.07 1.000 19.57 None
KMT-2021-BLG-2000 17:44:27.45 -33:29:51.68 249439.26845 8.48 0.179 17.83 None
KMT-2021-BLG-2001 17:43:16.68 -33:44:20.72 249435.57480 34.16 0.013 20.00 None
KMT-2021-BLG-2002 17:42:50.25 -27:30:11.56 249432.73367 49.47 0.271 19.82 None
KMT-2021-BLG-2003 17:45:48.27 -24:55:01.88 249430.20242 58.66 0.027 20.00 None
KMT-2021-BLG-2004 17:48:06.38 -22:13:13.01 249434.78465 21.85 0.119 18.91 None
