04:58:07.5,+39:27:03.22095293
06:50:37.5,-01:47:26.82477358
06:56:15,-01:47:26.82477358
07:01:52.5,-01:47:26.82477358
08:36:23.60655738,-44:12:05.50746378
08:48:11.80327869,-44:12:05.50746378
08:42:17.70491803,-44:12:05.50746378
08:54:05.90163934,-44:12:05.50746378
07:46:52.5,-21:22:54.99328742
15:17:42.29508197,-44:12:05.50746378
15:35:24.59016393,-44:12:05.50746378
15:41:18.68852459,-44:12:05.50746378
16:10:49.18032787,-44:12:05.50746378
16:28:31.47540984,-44:12:05.50746378
16:34:25.57377049,-44:12:05.50746378
16:40:19.67213115,-44:12:05.50746378
16:58:01.96721311,-44:12:05.50746378
17:03:56.06557377,-44:12:05.50746378
17:09:50.16393443,-44:12:05.50746378
17:15:44.26229508,-44:12:05.50746378
17:21:38.36065574,-44:12:05.50746378
17:27:32.45901639,-44:12:05.50746378
18:08:51.14754098,-44:12:05.50746378
17:20:37.5,-21:22:54.99328742
17:26:15,-21:22:54.99328742
17:31:52.5,-21:22:54.99328742
17:37:30,-21:22:54.99328742
17:43:07.5,-21:22:54.99328742
17:48:45,-21:22:54.99328742
17:54:22.5,-21:22:54.99328742
18:00:00,-21:22:54.99328742
18:05:37.5,-21:22:54.99328742
18:11:15,-21:22:54.99328742
18:16:52.5,-21:22:54.99328742
18:22:30,-21:22:54.99328742
18:28:07.5,-21:22:54.99328742
18:33:45,-21:22:54.99328742
18:39:22.5,-21:22:54.99328742
18:45:00,+17:34:57.99363033
18:50:37.5,-01:47:26.82477358
18:56:15,-01:47:26.82477358
18:50:37.5,+17:34:57.99363033
19:07:30,-01:47:26.82477358
01:00:00,+74:36:12.36987459
01:17:08.57142857,+74:36:12.36987459
20:20:37.5,+39:27:03.22095293
20:26:15,+39:27:03.22095293
00:57:16.36363636,+73:51:55.78591895
01:13:38.18181818,+73:51:55.78591895
04:55:18.75,+38:40:55.87483256
08:39:00,-44:59:37.96854165
08:45:00,-44:59:37.96854165
08:51:00,-44:59:37.96854165
06:25:18.75,-02:23:16.85566777
06:53:26.25,-02:23:16.85566777
06:59:03.75,-02:23:16.85566777
07:04:41.25,-02:23:16.85566777
07:44:03.75,-22:01:27.52621335
07:49:41.25,-22:01:27.52621335
08:45:56.25,-22:01:27.52621335
18:22:30,-11:24:54.56787383
14:21:00,-44:59:37.96854165
14:27:00,-44:59:37.96854165
01:10:26.08695652,+73:07:36.77489221
15:15:00,-44:59:37.96854165
15:21:00,-44:59:37.96854165
15:33:00,-44:59:37.96854165
15:39:00,-44:59:37.96854165
16:09:00,-44:59:37.96854165
16:15:00,-44:59:37.96854165
16:21:00,-44:59:37.96854165
16:27:00,-44:59:37.96854165
16:33:00,-44:59:37.96854165
16:39:00,-44:59:37.96854165
16:45:00,-44:59:37.96854165
17:03:00,-44:59:37.96854165
17:09:00,-44:59:37.96854165
18:03:00,-44:59:37.96854165
18:09:00,-44:59:37.96854165
17:23:26.25,-22:01:27.52621335
17:29:03.75,-22:01:27.52621335
17:34:41.25,-22:01:27.52621335
17:40:18.75,-22:01:27.52621335
17:45:56.25,-22:01:27.52621335
17:51:33.75,-22:01:27.52621335
17:57:11.25,-22:01:27.52621335
18:02:48.75,-22:01:27.52621335
18:08:26.25,-22:01:27.52621335
18:14:03.75,-22:01:27.52621335
18:19:41.25,-22:01:27.52621335
18:25:18.75,-22:01:27.52621335
18:30:56.25,-22:01:27.52621335
18:36:33.75,-22:01:27.52621335
18:47:48.75,+16:57:27.94788001
18:59:03.75,-02:23:16.85566777
19:04:41.25,-02:23:16.85566777
19:10:18.75,-02:23:16.85566777
19:44:03.75,+38:40:55.87483256
20:17:48.75,+38:40:55.87483256
20:23:26.25,+38:40:55.87483256
20:29:03.75,+38:40:55.87483256
20:40:18.75,+38:40:55.87483256
